Year,Month,Reservoir,System,Capacity_ML,Volume_ML,Percent_Full
2011,10,Greenvale,Melbourne,26839,17161,63.9
2011,11,Greenvale,Melbourne,26839,16813,62.6
2011,12,Greenvale,Melbourne,26839,18492,68.9
2012,1,Greenvale,Melbourne,26839,20275,75.5
2012,2,Greenvale,Melbourne,26839,21508,80.1
2012,3,Greenvale,Melbourne,26839,21327,79.5
2012,4,Greenvale,Melbourne,26839,20413,76.1
2012,5,Greenvale,Melbourne,26839,20459,76.2
2012,6,Greenvale,Melbourne,26839,20972,78.1
2012,7,Greenvale,Melbourne,26839,21508,80.1
2012,8,Greenvale,Melbourne,26839,20045,74.7
2012,9,Greenvale,Melbourne,26839,18704,69.7
2012,10,Greenvale,Melbourne,26839,19217,71.6
2012,11,Greenvale,Melbourne,26839,19063,71
2012,12,Greenvale,Melbourne,26839,18102,67.4
2013,1,Greenvale,Melbourne,26839,18347,68.4
2013,2,Greenvale,Melbourne,26839,19396,72.3
2013,3,Greenvale,Melbourne,26839,21130,78.7
2013,4,Greenvale,Melbourne,26839,20421,76.1
2013,5,Greenvale,Melbourne,26839,19426,72.4
2013,6,Greenvale,Melbourne,26839,20112,74.9
2013,7,Greenvale,Melbourne,26839,20475,76.3
2013,8,Greenvale,Melbourne,26839,20352,75.8
2013,9,Greenvale,Melbourne,26839,20475,76.3
2013,10,Greenvale,Melbourne,26839,20505,76.4
2013,11,Greenvale,Melbourne,26839,20051,74.7
2013,12,Greenvale,Melbourne,26839,19411,72.3
2014,1,Greenvale,Melbourne,26839,17706,66
2014,2,Greenvale,Melbourne,26839,17091,63.7
2014,3,Greenvale,Melbourne,26839,17755,66.2
2014,4,Greenvale,Melbourne,26839,17086,63.7
2014,5,Greenvale,Melbourne,26839,17494,65.2
2014,6,Greenvale,Melbourne,26839,17515,65.3
2014,7,Greenvale,Melbourne,26839,17642,65.7
2014,8,Greenvale,Melbourne,26839,18059,67.3
2014,9,Greenvale,Melbourne,26839,18131,67.6
2014,10,Greenvale,Melbourne,26839,17755,66.2
2014,11,Greenvale,Melbourne,26839,17713,66
2014,12,Greenvale,Melbourne,26839,17929,66.8
2015,1,Greenvale,Melbourne,26839,16896,63
2015,2,Greenvale,Melbourne,26839,16321,60.8
2015,3,Greenvale,Melbourne,26839,16591,61.8
2015,4,Greenvale,Melbourne,26839,18758,69.9
2015,5,Greenvale,Melbourne,26839,20990,78.2
2015,6,Greenvale,Melbourne,26839,22342,83.2
2015,7,Greenvale,Melbourne,26839,24401,90.9
2015,8,Greenvale,Melbourne,26839,26052,97.1
2015,9,Greenvale,Melbourne,26839,26061,97.1
2015,10,Greenvale,Melbourne,26839,25733,95.9
2015,11,Greenvale,Melbourne,26839,24919,92.8
2015,12,Greenvale,Melbourne,26839,24167,90
2016,1,Greenvale,Melbourne,26839,24049,89.6
2016,2,Greenvale,Melbourne,26839,23486,87.5
2016,3,Greenvale,Melbourne,26839,25340,94.4
2016,4,Greenvale,Melbourne,26839,24360,90.8
2016,5,Greenvale,Melbourne,26839,23024,85.8
2016,6,Greenvale,Melbourne,26839,21492,80.1
2016,7,Greenvale,Melbourne,26839,22878,85.2
2016,8,Greenvale,Melbourne,26839,23949,89.2
2016,9,Greenvale,Melbourne,26839,25655,95.6
2016,10,Greenvale,Melbourne,26839,25536,95.1
2016,11,Greenvale,Melbourne,26839,25567,95.3
2016,12,Greenvale,Melbourne,26839,25246,94.1
2017,1,Greenvale,Melbourne,26839,25572,95.3
2017,2,Greenvale,Melbourne,26839,25331,94.4
2017,3,Greenvale,Melbourne,26839,23941,89.2
2017,4,Greenvale,Melbourne,26839,23147,86.2
2017,5,Greenvale,Melbourne,26839,21930,81.7
2017,6,Greenvale,Melbourne,26839,22632,84.3
2017,7,Greenvale,Melbourne,26839,24234,90.3
2017,8,Greenvale,Melbourne,26839,25297,94.3
2017,9,Greenvale,Melbourne,26839,25488,95
2017,10,Greenvale,Melbourne,26839,25178,93.8
2017,11,Greenvale,Melbourne,26839,24198,90.2
2017,12,Greenvale,Melbourne,26839,24820,92.5
2018,1,Greenvale,Melbourne,26839,24451,91.1
2018,2,Greenvale,Melbourne,26839,23453,87.4
2018,3,Greenvale,Melbourne,26839,23147,86.2
2018,4,Greenvale,Melbourne,26839,22154,82.5
2018,5,Greenvale,Melbourne,26839,20994,78.2
2018,6,Greenvale,Melbourne,26839,22946,85.5
2018,7,Greenvale,Melbourne,26839,24582,91.6
2018,8,Greenvale,Melbourne,26839,23502,87.6
2018,9,Greenvale,Melbourne,26839,23534,87.7
2018,10,Greenvale,Melbourne,26839,24827,92.5
2018,11,Greenvale,Melbourne,26839,26259,97.8
2018,12,Greenvale,Melbourne,26839,25253,94.1
2019,1,Greenvale,Melbourne,26839,23281,86.7
2019,2,Greenvale,Melbourne,26839,22334,83.2
2019,3,Greenvale,Melbourne,26839,22029,82.1
2019,4,Greenvale,Melbourne,26839,20582,76.7
2019,5,Greenvale,Melbourne,26839,18773,69.9
2019,6,Greenvale,Melbourne,26839,19802,73.8
2019,7,Greenvale,Melbourne,26839,20244,75.4
2019,8,Greenvale,Melbourne,26839,21524,80.2
2019,9,Greenvale,Melbourne,26839,21276,79.3
2019,10,Greenvale,Melbourne,26839,20752,77.3
2019,11,Greenvale,Melbourne,26839,21588,80.4
2019,12,Greenvale,Melbourne,26839,21748,81
2020,1,Greenvale,Melbourne,26839,23106,86.1
2020,2,Greenvale,Melbourne,26839,24351,90.7
2020,3,Greenvale,Melbourne,26839,26000,96.9
2020,4,Greenvale,Melbourne,26839,24341,90.7
2020,5,Greenvale,Melbourne,26839,21716,80.9
2020,6,Greenvale,Melbourne,26839,21700,80.9
2020,7,Greenvale,Melbourne,26839,23230,86.6
2020,8,Greenvale,Melbourne,26839,24837,92.5
2020,9,Greenvale,Melbourne,26839,23387,87.1
2020,10,Greenvale,Melbourne,26839,22772,84.8
2020,11,Greenvale,Melbourne,26839,22374,83.4
2020,12,Greenvale,Melbourne,26839,21836,81.4
2021,1,Greenvale,Melbourne,26839,22415,83.5
2021,2,Greenvale,Melbourne,26839,22781,84.9
2021,3,Greenvale,Melbourne,26839,23403,87.2
2021,4,Greenvale,Melbourne,26839,24786,92.4
2021,5,Greenvale,Melbourne,26839,25638,95.5
2021,6,Greenvale,Melbourne,26839,22569,84.1
2021,7,Greenvale,Melbourne,26839,22085,82.3
2021,8,Greenvale,Melbourne,26839,22919,85.4
2021,9,Greenvale,Melbourne,26839,23346,87
2021,10,Greenvale,Melbourne,26839,24368,90.8
2021,11,Greenvale,Melbourne,26839,25793,96.1
2021,12,Greenvale,Melbourne,26839,25914,96.6
2022,1,Greenvale,Melbourne,26839,25502,95
2022,2,Greenvale,Melbourne,26839,22350,83.3
2022,3,Greenvale,Melbourne,26839,23295,86.8
2022,4,Greenvale,Melbourne,26839,25416,94.7
2022,5,Greenvale,Melbourne,26839,25983,96.8
2022,6,Greenvale,Melbourne,26839,25451,94.8
2022,7,Greenvale,Melbourne,26839,24393,90.9
2022,8,Greenvale,Melbourne,26839,24602,91.7
2022,9,Greenvale,Melbourne,26839,25798,96.1
2022,10,Greenvale,Melbourne,26839,25897,96.5
2022,11,Greenvale,Melbourne,26839,24570,91.5
2022,12,Greenvale,Melbourne,26839,24016,89.5
2023,1,Greenvale,Melbourne,26839,23287,86.8
2023,2,Greenvale,Melbourne,26839,21892,81.6
2023,3,Greenvale,Melbourne,26839,21319,79.4
2023,4,Greenvale,Melbourne,26839,22540,84
2023,5,Greenvale,Melbourne,26839,22642,84.4
2023,6,Greenvale,Melbourne,26839,23585,87.9
2023,7,Greenvale,Melbourne,26839,24083,89.7
2023,8,Greenvale,Melbourne,26839,23516,87.6
2023,9,Greenvale,Melbourne,26839,23668,88.2
2023,10,Greenvale,Melbourne,26839,23990,89.4
2023,11,Greenvale,Melbourne,26839,23279,86.7
2023,12,Greenvale,Melbourne,26839,23668,88.2
2024,1,Greenvale,Melbourne,26839,23767,88.6
2024,2,Greenvale,Melbourne,26839,21866,81.5
2024,3,Greenvale,Melbourne,26839,20493,76.4
2024,4,Greenvale,Melbourne,26839,21922,81.7
2024,5,Greenvale,Melbourne,26839,18923,70.5
2024,6,Greenvale,Melbourne,26839,19802,73.8
2024,7,Greenvale,Melbourne,26839,20862,77.7
2024,8,Greenvale,Melbourne,26839,21540,80.3
2024,9,Greenvale,Melbourne,26839,22407,83.5
2024,10,Greenvale,Melbourne,26839,22553,84
2024,11,Greenvale,Melbourne,26839,22053,82.2
2024,12,Greenvale,Melbourne,26839,21572,80.4
2025,1,Greenvale,Melbourne,26839,20429,76.1
2025,2,Greenvale,Melbourne,26839,19023,70.9
2025,3,Greenvale,Melbourne,26839,18478,68.8
2025,4,Greenvale,Melbourne,26839,19637,73.2
2025,5,Greenvale,Melbourne,26839,18848,70.2
2025,6,Greenvale,Melbourne,26839,18964,70.7
2025,7,Greenvale,Melbourne,26839,20260,75.5
2025,8,Greenvale,Melbourne,26839,21447,79.9
2025,9,Greenvale,Melbourne,26839,22585,84.1
2010,1,Maroondah,Melbourne,22179,19232,86.7
2010,2,Maroondah,Melbourne,22179,17565,79.2
2010,3,Maroondah,Melbourne,22179,19630,88.5
2010,4,Maroondah,Melbourne,22179,17808,80.3
2010,5,Maroondah,Melbourne,22179,13650,61.5
2010,6,Maroondah,Melbourne,22179,10847,48.9
2010,7,Maroondah,Melbourne,22179,13895,62.6
2010,8,Maroondah,Melbourne,22179,22460,101.3
2010,9,Maroondah,Melbourne,22179,22279,100.5
2010,10,Maroondah,Melbourne,22179,22500,101.4
2010,11,Maroondah,Melbourne,22179,22259,100.4
2010,12,Maroondah,Melbourne,22179,22179,100
2011,1,Maroondah,Melbourne,22179,22099,99.6
2011,2,Maroondah,Melbourne,22179,22259,100.4
2011,3,Maroondah,Melbourne,22179,22299,100.5
2011,4,Maroondah,Melbourne,22179,22159,99.9
2011,5,Maroondah,Melbourne,22179,22379,100.9
2011,6,Maroondah,Melbourne,22179,22327,100.7
2011,7,Maroondah,Melbourne,22179,22279,100.5
2011,8,Maroondah,Melbourne,22179,22139,99.8
2011,9,Maroondah,Melbourne,22179,22480,101.4
2011,10,Maroondah,Melbourne,22179,22319,100.6
2011,11,Maroondah,Melbourne,22179,22420,101.1
2011,12,Maroondah,Melbourne,22179,22179,100
2012,1,Maroondah,Melbourne,22179,21758,98.1
2012,2,Maroondah,Melbourne,22179,22279,100.5
2012,3,Maroondah,Melbourne,22179,20855,94
2012,4,Maroondah,Melbourne,22179,21443,96.7
2012,5,Maroondah,Melbourne,22179,22339,100.7
2012,6,Maroondah,Melbourne,22179,22379,100.9
2012,7,Maroondah,Melbourne,22179,22379,100.9
2012,8,Maroondah,Melbourne,22179,22460,101.3
2012,9,Maroondah,Melbourne,22179,22179,100
2012,10,Maroondah,Melbourne,22179,22179,100
2012,11,Maroondah,Melbourne,22179,22179,100
2012,12,Maroondah,Melbourne,22179,20757,93.6
2013,1,Maroondah,Melbourne,22179,19387,87.4
2013,2,Maroondah,Melbourne,22179,16508,74.4
2013,3,Maroondah,Melbourne,22179,16750,75.5
2013,4,Maroondah,Melbourne,22179,14716,66.4
2013,5,Maroondah,Melbourne,22179,9298,41.9
2013,6,Maroondah,Melbourne,22179,7304,32.9
2013,7,Maroondah,Melbourne,22179,8105,36.5
2013,8,Maroondah,Melbourne,22179,12614,56.9
2013,9,Maroondah,Melbourne,22179,16715,75.4
2013,10,Maroondah,Melbourne,22179,20622,93
2013,11,Maroondah,Melbourne,22179,22179,100
2013,12,Maroondah,Melbourne,22179,21858,98.6
2014,1,Maroondah,Melbourne,22179,19275,86.9
2014,2,Maroondah,Melbourne,22179,15568,70.2
2014,3,Maroondah,Melbourne,22179,10622,47.9
2014,4,Maroondah,Melbourne,22179,7738,34.9
2014,5,Maroondah,Melbourne,22179,6416,28.9
2014,6,Maroondah,Melbourne,22179,10328,46.6
2014,7,Maroondah,Melbourne,22179,21384,96.4
2014,8,Maroondah,Melbourne,22179,22159,99.9
2014,9,Maroondah,Melbourne,22179,22099,99.6
2014,10,Maroondah,Melbourne,22179,18717,84.4
2014,11,Maroondah,Melbourne,22179,17453,78.7
2014,12,Maroondah,Melbourne,22179,14848,66.9
2015,1,Maroondah,Melbourne,22179,13042,58.8
2015,2,Maroondah,Melbourne,22179,9979,45
2015,3,Maroondah,Melbourne,22179,6918,31.2
2015,4,Maroondah,Melbourne,22179,7003,31.6
2015,5,Maroondah,Melbourne,22179,10183,45.9
2015,6,Maroondah,Melbourne,22179,13442,60.6
2015,7,Maroondah,Melbourne,22179,20335,91.7
2015,8,Maroondah,Melbourne,22179,22339,100.7
2015,9,Maroondah,Melbourne,22179,22259,100.4
2015,10,Maroondah,Melbourne,22179,22189,100
2015,11,Maroondah,Melbourne,22179,20258,91.3
2015,12,Maroondah,Melbourne,22179,16473,74.3
2016,1,Maroondah,Melbourne,22179,14091,63.5
2016,2,Maroondah,Melbourne,22179,10960,49.4
2016,3,Maroondah,Melbourne,22179,6905,31.1
2016,4,Maroondah,Melbourne,22179,8157,36.8
2016,5,Maroondah,Melbourne,22179,9863,44.5
2016,6,Maroondah,Melbourne,22179,10832,48.8
2016,7,Maroondah,Melbourne,22179,16162,72.9
2016,8,Maroondah,Melbourne,22179,20258,91.3
2016,9,Maroondah,Melbourne,22179,22339,100.7
2016,10,Maroondah,Melbourne,22179,22219,100.2
2016,11,Maroondah,Melbourne,22179,22059,99.5
2016,12,Maroondah,Melbourne,22179,21169,95.4
2017,1,Maroondah,Melbourne,22179,18280,82.4
2017,2,Maroondah,Melbourne,22179,15197,68.5
2017,3,Maroondah,Melbourne,22179,9805,44.2
2017,4,Maroondah,Melbourne,22179,10952,49.4
2017,5,Maroondah,Melbourne,22179,10096,45.5
2017,6,Maroondah,Melbourne,22179,8597,38.8
2017,7,Maroondah,Melbourne,22179,9326,42
2017,8,Maroondah,Melbourne,22179,15534,70
2017,9,Maroondah,Melbourne,22179,21818,98.4
2017,10,Maroondah,Melbourne,22179,19406,87.5
2017,11,Maroondah,Melbourne,22179,17773,80.1
2017,12,Maroondah,Melbourne,22179,20718,93.4
2018,1,Maroondah,Melbourne,22179,18025,81.3
2018,2,Maroondah,Melbourne,22179,13058,58.9
2018,3,Maroondah,Melbourne,22179,7495,33.8
2018,4,Maroondah,Melbourne,22179,7874,35.5
2018,5,Maroondah,Melbourne,22179,10757,48.5
2018,6,Maroondah,Melbourne,22179,12004,54.1
2018,7,Maroondah,Melbourne,22179,16992,76.6
2018,8,Maroondah,Melbourne,22179,22219,100.2
2018,9,Maroondah,Melbourne,22179,21738,98
2018,10,Maroondah,Melbourne,22179,17631,79.5
2018,11,Maroondah,Melbourne,22179,17879,80.6
2018,12,Maroondah,Melbourne,22179,17988,81.1
2019,1,Maroondah,Melbourne,22179,14666,66.1
2019,2,Maroondah,Melbourne,22179,14467,65.2
2019,3,Maroondah,Melbourne,22179,9242,41.7
2019,4,Maroondah,Melbourne,22179,5649,25.5
2019,5,Maroondah,Melbourne,22179,5424,24.5
2019,6,Maroondah,Melbourne,22179,8210,37
2019,7,Maroondah,Melbourne,22179,14238,64.2
2019,8,Maroondah,Melbourne,22179,22319,100.6
2019,9,Maroondah,Melbourne,22179,22199,100.1
2019,10,Maroondah,Melbourne,22179,21919,98.8
2019,11,Maroondah,Melbourne,22179,21979,99.1
2019,12,Maroondah,Melbourne,22179,20182,91
2020,1,Maroondah,Melbourne,22179,20125,90.7
2020,2,Maroondah,Melbourne,22179,19219,86.7
2020,3,Maroondah,Melbourne,22179,17294,78
2020,4,Maroondah,Melbourne,22179,17098,77.1
2020,5,Maroondah,Melbourne,22179,20894,94.2
2020,6,Maroondah,Melbourne,22179,22179,100
2020,7,Maroondah,Melbourne,22179,22099,99.6
2020,8,Maroondah,Melbourne,22179,22339,100.7
2020,9,Maroondah,Melbourne,22179,22179,100
2020,10,Maroondah,Melbourne,22179,22119,99.7
2020,11,Maroondah,Melbourne,22179,21129,95.3
2020,12,Maroondah,Melbourne,22179,19182,86.5
2021,1,Maroondah,Melbourne,22179,17489,78.9
2021,2,Maroondah,Melbourne,22179,16196,73
2021,3,Maroondah,Melbourne,22179,13314,60
2021,4,Maroondah,Melbourne,22179,11087,50
2021,5,Maroondah,Melbourne,22179,9608,43.3
2021,6,Maroondah,Melbourne,22179,21208,95.6
2021,7,Maroondah,Melbourne,22179,22239,100.3
2021,8,Maroondah,Melbourne,22179,22219,100.2
2021,9,Maroondah,Melbourne,22179,22219,100.2
2021,10,Maroondah,Melbourne,22179,22279,100.5
2021,11,Maroondah,Melbourne,22179,22139,99.8
2021,12,Maroondah,Melbourne,22179,20469,92.3
2022,1,Maroondah,Melbourne,22179,18883,85.1
2022,2,Maroondah,Melbourne,22179,15081,68
2022,3,Maroondah,Melbourne,22179,10862,49
2022,4,Maroondah,Melbourne,22179,5179,23.4
2022,5,Maroondah,Melbourne,22179,5897,26.6
2022,6,Maroondah,Melbourne,22179,12946,58.4
2022,7,Maroondah,Melbourne,22179,14401,64.9
2022,8,Maroondah,Melbourne,22179,22500,101.4
2022,9,Maroondah,Melbourne,22179,22219,100.2
2022,10,Maroondah,Melbourne,22179,22620,102
2022,11,Maroondah,Melbourne,22179,22399,101
2022,12,Maroondah,Melbourne,22179,22199,100.1
2023,1,Maroondah,Melbourne,22179,21758,98.1
2023,2,Maroondah,Melbourne,22179,20934,94.4
2023,3,Maroondah,Melbourne,22179,19275,86.9
2023,4,Maroondah,Melbourne,22179,20679,93.2
2023,5,Maroondah,Melbourne,22179,20297,91.5
2023,6,Maroondah,Melbourne,22179,22460,101.3
2023,7,Maroondah,Melbourne,22179,22299,100.5
2023,8,Maroondah,Melbourne,22179,22199,100.1
2023,9,Maroondah,Melbourne,22179,21959,99
2023,10,Maroondah,Melbourne,22179,22179,100
2023,11,Maroondah,Melbourne,22179,21227,95.7
2023,12,Maroondah,Melbourne,22179,19443,87.7
2024,1,Maroondah,Melbourne,22179,18921,85.3
2024,2,Maroondah,Melbourne,22179,16646,75.1
2024,3,Maroondah,Melbourne,22179,12677,57.2
2024,4,Maroondah,Melbourne,22179,8774,39.6
2024,5,Maroondah,Melbourne,22179,5874,26.5
2024,6,Maroondah,Melbourne,22179,6054,27.3
2024,7,Maroondah,Melbourne,22179,13765,62.1
2024,8,Maroondah,Melbourne,22179,13683,61.7
2024,9,Maroondah,Melbourne,22179,13814,62.3
2024,10,Maroondah,Melbourne,22179,14058,63.4
2024,11,Maroondah,Melbourne,22179,12301,55.5
2024,12,Maroondah,Melbourne,22179,10212,46
2025,1,Maroondah,Melbourne,22179,8440,38.1
2025,2,Maroondah,Melbourne,22179,8049,36.3
2025,3,Maroondah,Melbourne,22179,7546,34
2025,4,Maroondah,Melbourne,22179,4925,22.2
2025,5,Maroondah,Melbourne,22179,5145,23.2
2025,6,Maroondah,Melbourne,22179,7483,33.7
2025,7,Maroondah,Melbourne,22179,11313,51
2025,8,Maroondah,Melbourne,22179,11712,52.8
2025,9,Maroondah,Melbourne,22179,13394,60.4
2010,1,O'Shannassy,Melbourne,3123,2638,84.5
2010,2,O'Shannassy,Melbourne,3123,2267,72.6
2010,3,O'Shannassy,Melbourne,3123,2250,72
2010,4,O'Shannassy,Melbourne,3123,2388,76.5
2010,5,O'Shannassy,Melbourne,3123,2977,95.3
2010,6,O'Shannassy,Melbourne,3123,3160,101.2
2010,7,O'Shannassy,Melbourne,3123,3144,100.7
2010,8,O'Shannassy,Melbourne,3123,3238,103.7
2010,9,O'Shannassy,Melbourne,3123,3184,102
2010,10,O'Shannassy,Melbourne,3123,3213,102.9
2010,11,O'Shannassy,Melbourne,3123,3160,101.2
2010,12,O'Shannassy,Melbourne,3123,3141,100.6
2011,1,O'Shannassy,Melbourne,3123,3021,96.7
2011,2,O'Shannassy,Melbourne,3123,3139,100.5
2011,3,O'Shannassy,Melbourne,3123,2517,80.6
2011,4,O'Shannassy,Melbourne,3123,3107,99.5
2011,5,O'Shannassy,Melbourne,3123,3203,102.6
2011,6,O'Shannassy,Melbourne,3123,3232,103.5
2011,7,O'Shannassy,Melbourne,3123,3186,102
2011,8,O'Shannassy,Melbourne,3123,3144,100.7
2011,9,O'Shannassy,Melbourne,3123,3216,103
2011,10,O'Shannassy,Melbourne,3123,3139,100.5
2011,11,O'Shannassy,Melbourne,3123,3176,101.7
2011,12,O'Shannassy,Melbourne,3123,3128,100.2
2012,1,O'Shannassy,Melbourne,3123,2746,87.9
2012,2,O'Shannassy,Melbourne,3123,2646,84.7
2012,3,O'Shannassy,Melbourne,3123,2558,81.9
2012,4,O'Shannassy,Melbourne,3123,2296,73.5
2012,5,O'Shannassy,Melbourne,3123,3157,101.1
2012,6,O'Shannassy,Melbourne,3123,3205,102.6
2012,7,O'Shannassy,Melbourne,3123,3178,101.8
2012,8,O'Shannassy,Melbourne,3123,3238,103.7
2012,9,O'Shannassy,Melbourne,3123,3235,103.6
2012,10,O'Shannassy,Melbourne,3123,3139,100.5
2012,11,O'Shannassy,Melbourne,3123,2372,76
2012,12,O'Shannassy,Melbourne,3123,2164,69.3
2013,1,O'Shannassy,Melbourne,3123,2310,74
2013,2,O'Shannassy,Melbourne,3123,2964,94.9
2013,3,O'Shannassy,Melbourne,3123,2992,95.8
2013,4,O'Shannassy,Melbourne,3123,2563,82.1
2013,5,O'Shannassy,Melbourne,3123,2524,80.8
2013,6,O'Shannassy,Melbourne,3123,2339,74.9
2013,7,O'Shannassy,Melbourne,3123,3107,99.5
2013,8,O'Shannassy,Melbourne,3123,3189,102.1
2013,9,O'Shannassy,Melbourne,3123,3181,101.9
2013,10,O'Shannassy,Melbourne,3123,3139,100.5
2013,11,O'Shannassy,Melbourne,3123,3031,97.1
2013,12,O'Shannassy,Melbourne,3123,2783,89.1
2014,1,O'Shannassy,Melbourne,3123,2123,68
2014,2,O'Shannassy,Melbourne,3123,1887,60.4
2014,3,O'Shannassy,Melbourne,3123,1988,63.7
2014,4,O'Shannassy,Melbourne,3123,1988,63.7
2014,5,O'Shannassy,Melbourne,3123,2851,91.3
2014,6,O'Shannassy,Melbourne,3123,3240,103.7
2014,7,O'Shannassy,Melbourne,3123,3211,102.8
2014,8,O'Shannassy,Melbourne,3123,3099,99.2
2014,9,O'Shannassy,Melbourne,3123,2650,84.9
2014,10,O'Shannassy,Melbourne,3123,2121,67.9
2014,11,O'Shannassy,Melbourne,3123,2597,83.2
2014,12,O'Shannassy,Melbourne,3123,1954,62.6
2015,1,O'Shannassy,Melbourne,3123,2227,71.3
2015,2,O'Shannassy,Melbourne,3123,2648,84.8
2015,3,O'Shannassy,Melbourne,3123,2477,79.3
2015,4,O'Shannassy,Melbourne,3123,1972,63.1
2015,5,O'Shannassy,Melbourne,3123,2114,67.7
2015,6,O'Shannassy,Melbourne,3123,1879,60.2
2015,7,O'Shannassy,Melbourne,3123,2897,92.8
2015,8,O'Shannassy,Melbourne,3123,2854,91.4
2015,9,O'Shannassy,Melbourne,3123,2298,73.6
2015,10,O'Shannassy,Melbourne,3123,2078,66.5
2015,11,O'Shannassy,Melbourne,3123,2283,73.1
2015,12,O'Shannassy,Melbourne,3123,2360,75.6
2016,1,O'Shannassy,Melbourne,3123,2677,85.7
2016,2,O'Shannassy,Melbourne,3123,2385,76.4
2016,3,O'Shannassy,Melbourne,3123,2038,65.3
2016,4,O'Shannassy,Melbourne,3123,2015,64.5
2016,5,O'Shannassy,Melbourne,3123,2374,76
2016,6,O'Shannassy,Melbourne,3123,2323,74.4
2016,7,O'Shannassy,Melbourne,3123,3257,104.3
2016,8,O'Shannassy,Melbourne,3123,3176,101.7
2016,9,O'Shannassy,Melbourne,3123,3178,101.8
2016,10,O'Shannassy,Melbourne,3123,3160,101.2
2016,11,O'Shannassy,Melbourne,3123,2823,90.4
2016,12,O'Shannassy,Melbourne,3123,2344,75.1
2017,1,O'Shannassy,Melbourne,3123,2704,86.6
2017,2,O'Shannassy,Melbourne,3123,2117,67.8
2017,3,O'Shannassy,Melbourne,3123,2072,66.3
2017,4,O'Shannassy,Melbourne,3123,1713,54.9
2017,5,O'Shannassy,Melbourne,3123,2546,81.5
2017,6,O'Shannassy,Melbourne,3123,2541,81.4
2017,7,O'Shannassy,Melbourne,3123,2826,90.5
2017,8,O'Shannassy,Melbourne,3123,3139,100.5
2017,9,O'Shannassy,Melbourne,3123,3155,101
2017,10,O'Shannassy,Melbourne,3123,2330,74.6
2017,11,O'Shannassy,Melbourne,3123,2907,93.1
2017,12,O'Shannassy,Melbourne,3123,3060,98
2018,1,O'Shannassy,Melbourne,3123,2227,71.3
2018,2,O'Shannassy,Melbourne,3123,1598,51.2
2018,3,O'Shannassy,Melbourne,3123,2074,66.4
2018,4,O'Shannassy,Melbourne,3123,2030,65
2018,5,O'Shannassy,Melbourne,3123,2467,79
2018,6,O'Shannassy,Melbourne,3123,2670,85.5
2018,7,O'Shannassy,Melbourne,3123,2763,88.5
2018,8,O'Shannassy,Melbourne,3123,3184,102
2018,9,O'Shannassy,Melbourne,3123,2897,92.8
2018,10,O'Shannassy,Melbourne,3123,1768,56.6
2018,11,O'Shannassy,Melbourne,3123,1216,38.9
2018,12,O'Shannassy,Melbourne,3123,815,26.1
2019,1,O'Shannassy,Melbourne,3123,345,11
2019,2,O'Shannassy,Melbourne,3123,414,13.3
2019,3,O'Shannassy,Melbourne,3123,309,9.9
2019,4,O'Shannassy,Melbourne,3123,303,9.7
2019,5,O'Shannassy,Melbourne,3123,319,10.2
2019,6,O'Shannassy,Melbourne,3123,324,10.4
2019,7,O'Shannassy,Melbourne,3123,208,6.7
2019,8,O'Shannassy,Melbourne,3123,202,6.5
2019,9,O'Shannassy,Melbourne,3123,178,5.7
2019,10,O'Shannassy,Melbourne,3123,204,6.5
2019,11,O'Shannassy,Melbourne,3123,203,6.5
2019,12,O'Shannassy,Melbourne,3123,240,7.7
2020,1,O'Shannassy,Melbourne,3123,246,7.9
2020,2,O'Shannassy,Melbourne,3123,279,8.9
2020,3,O'Shannassy,Melbourne,3123,274,8.8
2020,4,O'Shannassy,Melbourne,3123,691,22.1
2020,5,O'Shannassy,Melbourne,3123,1885,60.4
2020,6,O'Shannassy,Melbourne,3123,2604,83.4
2020,7,O'Shannassy,Melbourne,3123,3049,97.6
2020,8,O'Shannassy,Melbourne,3123,3246,103.9
2020,9,O'Shannassy,Melbourne,3123,3133,100.3
2020,10,O'Shannassy,Melbourne,3123,3208,102.7
2020,11,O'Shannassy,Melbourne,3123,3134,100.4
2020,12,O'Shannassy,Melbourne,3123,3136,100.4
2021,1,O'Shannassy,Melbourne,3123,2261,72.4
2021,2,O'Shannassy,Melbourne,3123,1417,45.4
2021,3,O'Shannassy,Melbourne,3123,1940,62.1
2021,4,O'Shannassy,Melbourne,3123,2503,80.1
2021,5,O'Shannassy,Melbourne,3123,2588,82.9
2021,6,O'Shannassy,Melbourne,3123,3120,99.9
2021,7,O'Shannassy,Melbourne,3123,3192,102.2
2021,8,O'Shannassy,Melbourne,3123,3107,99.5
2021,9,O'Shannassy,Melbourne,3123,3212,102.8
2021,10,O'Shannassy,Melbourne,3123,3211,102.8
2021,11,O'Shannassy,Melbourne,3123,3147,100.8
2021,12,O'Shannassy,Melbourne,3123,3111,99.6
2022,1,O'Shannassy,Melbourne,3123,3168,101.4
2022,2,O'Shannassy,Melbourne,3123,2714,86.9
2022,3,O'Shannassy,Melbourne,3123,2813,90.1
2022,4,O'Shannassy,Melbourne,3123,3133,100.3
2022,5,O'Shannassy,Melbourne,3123,3178,101.8
2022,6,O'Shannassy,Melbourne,3123,3180,101.8
2022,7,O'Shannassy,Melbourne,3123,3178,101.8
2022,8,O'Shannassy,Melbourne,3123,3274,104.8
2022,9,O'Shannassy,Melbourne,3123,3227,103.3
